-17,6326;-3,8516;20,8295;-7,1786;19,2947;7,2672;-40,7991;17,4089;-29,5145;4,3446;-25,0677;22,5164;10,6637;8,0312;-9,8669;-14,5896;10,4571;-16,2954;18,4034;-11,6552;13,4133;-5,8236;1,7135;2,0359;-0,7596;20,7690;-32,5909;14,6514;28,2087;36,7891;0
18,8388;20,6076;-26,6047;-32,7195;-6,1787;11,7616;42,9358;10,5819;-6,4796;-10,3820;-20,7530;32,0353;26,0893;-15,0190;14,8680;6,1213;6,4487;-16,4107;22,0807;42,3056;28,0723;16,1725;-13,7510;-26,4978;-31,9644;6,2443;19,1389;1,2288;13,1954;43,5200;0
5;-52,3002;-172,324;-352,369;-576,963;-819,853;-1048;-1226,9;-1326,31;-1325,51;-1216,95;-1007,97;-720;-385,479;-43,0374;268,363;515,275;674,656;737;707,185;602,949;451,273;283,324;128,849;11;-57,5101;-76,2745;-56,7612;-19,6872;9,32131;1
-15,9206;-18,2688;19,7828;10,6517;-31,3165;-15,3434;-18,3027;-4,8614;-22,2296;6,3327;-2,5177;-13,9334;32,3344;28,0450;26,8332;-3,5228;-7,3921;1,1389;35,6034;16,2396;-5,8775;-6,3209;-8,5840;-25,0513;10,7599;17,6941;-6,1311;-7,5828;9,8664;-12,1194;0
-17,9914;-12,4656;6,0577;-25,9861;37,1158;-6,7958;32,0474;25,3805;-17,3435;-19,7204;5,2112;16,0682;-1,6400;15,4450;-19,0839;-27,9646;-7,3949;17,0548;-22,4574;22,0185;-2,9083;11,3010;-15,4442;-12,0956;-3,4268;5,6749;-15,0155;-0,1591;-6,7361;-14,1143;0
-46,3449;-16;-62,6753;-170,785;-338,189;-550,125;-781,139;-999;-1169,93;-1264,29;-1261,69;-1154,69;-950,455;-670;-345,171;-13,8751;285,674;520,734;668,863;721;682,314;570,686;413,13;240,785;83,3596;-36;-104,535;-121,734;-98,9297;-56,7087;1
-14,8571;-18,4115;8,9350;4,8139;10,3246;31,0087;11,7643;2,6170;18,4744;-23,3160;3,4521;-11,9878;13,3500;11,4216;3,9863;35,2808;-10,5849;29,1745;-3,4274;-6,0579;-21,2165;25,0980;33,1754;21,0497;2,3035;-25,8030;-38,0592;-8,9919;-34,7204;-2,5877;0
28,2525;13;-52,943;-178,566;-358,925;-577,397;-807,924;-1019;-1178,76;-1260,27;-1246,2;-1131,89;-926,526;-652;-339,699;-25,8025;254,205;470,844;604,91;650;612,881;511,686;372,269;223,366;91,4243;-4;-53,4809;-59,0439;-33,3533;3,07355;1
-23,9756;-23,9853;2,4570;-12,7416;12,9744;21,2145;-10,2323;-33,3831;24,6649;-1,7195;-9,2734;19,0906;1,0803;33,7480;-26,2579;41,2282;22,5189;10,1968;0,8457;-45,0066;6,3303;20,2508;-7,6583;4,9246;33,1891;11,8247;25,2563;-0,9805;-3,7317;-19,6875;0
-21,4305;13,3235;20,8652;43,1602;21,1966;-24,5439;12,0141;-36,9283;21,9469;-14,6939;11,8146;15,9667;-2,5369;0,0996;-39,0402;8,5533;-28,7772;-9,5671;19,4979;29,1788;-31,6523;5,3412;-5,6400;4,6405;-0,8374;-5,7599;3,1032;15,3866;-5,4106;-10,8952;0
1;-45,6437;-150,261;-311,998;-517,875;-744,379;-961;-1135,13;-1237,48;-1247,12;-1155,24;-966,98;-701;-386,884;-60,7255;240,311;483,579;645,744;716;697,187;604,643;463,024;301,661;149,281;29;-45,5324;-72,1791;-60,2163;-28,1224;0,33384;1
-10,1369;-36;-83,4539;-184,778;-339,386;-535,331;-750,725;-957;-1123,47;-1222,41;-1233,81;-1148,99;-972,32;-721;-422,613;-111,069;178,487;414,933;575,728;650;639,695;558,586;429,374;279,378;135,599;20;-54,1615;-84,3334;-78,6608;-53,9941;1
-17,68;38;-20,1911;-138,024;-312,203;-527,454;-758,519;-974;-1141,41;-1232,59;-1228,54;-1122,84;-923,078;-650;-334,534;-13,146;277,672;506,878;653,407;709;678,89;580,242;438,669;283,424;142,137;36;-23,7526;-37,4779;-16,5946;18,9941;1
16,5682;-34,2419;-30,8855;-16,9968;6,0068;22,1177;-2,8358;15,6339;17,9130;13,1110;-0,3048;11,2454;-10,5746;25,7955;3,4990;13,3211;-4,5031;-40,1726;-17,4694;-4,2454;-6,3332;16,4900;38,6181;-37,1564;20,8170;-18,0781;3,9407;13,6824;-27,4005;-5,4592;0
24,7507;44;-3,13646;-113,732;-284,929;-501,283;-736,814;-959;-1134,04;-1232,5;-1234,36;-1132,62;-934,778;-662;-346,018;-24,3175;265,591;491,869;633,055;681;641,573;533,02;382,314;220,132;75,3464;-30;-84,3775;-88,4694;-54,6136;-4,09894;1
19,0601;-26,5765;-40,7064;-13,9985;3,9931;-1,7434;1,8916;38,8805;-6,4371;18,9150;6,9366;18,5110;0,2956;-38,6892;-26,1686;2,3100;-19,3611;0,1929;4,7488;1,1953;40,0145;5,5770;38,6601;-23,4974;-33,3676;5,1827;22,9543;-37,5679;3,9553;-30,3671;0
-33,0614;-16;-59,6765;-164,385;-328,461;-537,54;-766,433;-983;-1153,38;-1247,7;-1245,25;-1138,24;-933,55;-652;-325,417;8,14041;310,16;547,494;697,259;750;710,603;596,843;435,827;258,985;96,4784;-28;-101,127;-121,894;-101,277;-59,6962;1
6,12936;-14;-71,1324;-189,148;-365,319;-584,585;-821,482;-1044;-1218,73;-1316,42;-1316,99;-1213,13;-1011,91;-734;-410,733;-79,4146;222,319;462,147;617,785;680;653,435;555,133;411,043;251,148;104,053;-8;-72,8376;-90,147;-71,053;-35,577;1
-36;-88,2203;-200,447;-371,244;-586,561;-821,483;-1044;-1220,17;-1319,78;-1321,57;-1217,09;-1012,49;-728;-395,103;-51,8388;262,905;515,223;681,162;750;725,314;623,689;471,306;299,047;136,947;9;-70,822;-100,623;-90,394;-59,6203;-33,1411;1
0,0865;23,5962;-5,5283;-2,6779;-4,9629;-9,7524;-13,4044;-12,9496;-25,2288;-24,5258;-24,4967;-5,7146;-40,7544;10,2838;-24,4024;-3,9137;18,6109;-11,3169;-21,1760;7,1206;8,2720;-41,3320;29,6120;-12,7662;-16,0498;-20,1606;-34,8513;-29,9534;-13,8635;7,6103;0
-7,31038;-43;-88,7268;-192,299;-352,295;-555,239;-777,317;-988;-1154,98;-1249,56;-1251,64;-1153,34;-960,664;-693;-380,326;-58,7613;234,897;468,717;620,327;680;651,607;551,335;404,391;240,299;87,6203;-31;-102,58;-125,717;-110,352;-75,4418;1
-46;-95,3144;-198,242;-354,247;-551,195;-766,809;-972;-1135,54;-1229,29;-1233,02;-1138,14;-949,484;-685;-373,289;-49,4046;250,386;494,007;658,258;732;717,323;628,541;489,198;327,642;171,936;45;-39,1769;-77,6071;-78,316;-58,313;-39,9017;1
4,03924;28;-29,8168;-150,219;-329,556;-551,68;-790,092;-1012;-1183,62;-1275,83;-1269,15;-1157,31;-948,605;-665;-338,906;-8,32021;288,941;520,938;666,278;717;679,194;571,306;420,422;257,219;110,461;2;-56,8491;-66,9376;-40,6556;0,829094;1
26,4792;3;-41,5232;-148,483;-316,103;-529,77;-763,927;-986;-1161,68;-1260,68;-1261,96;-1157,55;-954,268;-673;-345,755;-10,8301;293,002;532,364;684,209;739;701,632;589,954;431,191;256,883;97,2576;-24;-93,6745;-110,964;-87,1297;-42,9226;1
1,14558;20;-27,7823;-137,404;-307,601;-524,486;-763,272;-992;-1176,66;-1286,83;-1300,86;-1209,75;-1018,98;-748;-427,483;-94,7141;212,061;459,407;623,622;694;673,915;579,554;436,563;275,204;124,884;9;-58,9897;-77,6075;-57,1612;-17,3712;1
-13,4844;14,8061;13,3339;36,4958;11,8024;26,0041;12,6061;36,1080;-26,7614;-3,9139;-3,9621;-50,6898;-15,2620;8,1082;4,5540;32,1515;-24,6355;39,4696;-2,2112;-26,6932;18,8074;-15,8787;3,2625;2,2209;-24,8889;14,0626;-0,5122;14,0041;0,3322;22,9493;0
-14,1020;-24,0000;6,1890;-29,8477;18,6014;-32,3053;-17,7589;32,7411;-11,1477;-16,0737;-25,8997;12,0494;-21,9808;-11,2482;12,4968;-5,2493;-17,0342;-39,1273;39,6087;20,7665;-26,5178;3,4156;-5,5574;-13,7027;-15,7323;13,6752;-17,3218;-40,5645;4,1846;32,0889;0
8,94685;-50;-103,626;-212,774;-375,297;-577,375;-795,283;-999;-1157,07;-1241,86;-1234,39;-1127,76;-928,712;-657;-342,588;-21,225;270,927;502,695;652,442;711;682,526;583,159;437,738;275,174;123,285;4;-70,2442;-98,2954;-89,9743;-63,7354;1
5,8578;11,6074;4,2176;-11,4783;10,4033;6,1334;12,1360;-16,5689;-15,0092;-4,6189;-31,2304;23,4278;11,1813;-6,2960;-26,3665;-6,5925;25,1604;-3,6158;-2,3545;-22,0332;7,0437;-1,9010;1,5443;-8,7174;22,3721;-8,1090;-8,4382;-1,9833;-12,4373;48,7276;0
-13,3090;48,2345;6,3875;14,4295;9,2424;-4,0146;6,7614;17,0892;12,8404;9,7682;-10,3890;-11,1488;24,7808;26,6589;55,8053;-4,3552;-31,6763;-4,3662;-27,4624;10,5944;-11,9140;-29,9457;-4,8523;-16,2696;1,1006;-15,8269;17,7103;4,4053;16,8081;8,8488;0
-25,6683;-20;-61,3763;-165,212;-330,3;-542,504;-776,571;-1000;-1178,31;-1280,84;-1286;-1185,21;-984,723;-705;-377,819;-41,4961;264,941;507,664;663,058;721;685,88;575,211;416,099;240,212;78,1196;-46;-118,37;-137,664;-114,744;-70,1619;1
11,3704;-15,5028;34,7231;-18,5210;-67,0446;19,4672;-6,8503;18,7195;-26,4090;32,4016;-16,1049;-39,9700;27,0462;-13,7945;-5,2091;0,2942;14,5674;-44,9824;13,3494;16,5886;-1,3639;8,1761;-16,6231;26,0968;-4,0821;-18,2754;-25,5686;-12,4347;9,9863;7,5037;0
-19,1750;-21,2304;-26,1148;27,7651;-23,7475;-2,5133;40,3676;-20,6046;-6,5675;27,0305;6,4964;-2,3359;13,4135;15,8167;-17,3182;2,7495;5,7032;4,5166;-4,4951;10,5497;-8,4935;-19,9995;-3,8162;31,8618;-9,2418;10,3301;30,4476;-20,3217;-27,3584;-19,5721;0
35,7846;50;-19,4974;-152,05;-342,9;-574,948;-821,021;-1048;-1222,14;-1314,65;-1306,65;-1192,5;-981,141;-695;-366,717;-34,2521;264,863;499,14;647,695;703;671,396;571,296;429,438;275,85;138,417;38;-15,0428;-22,3404;3,24349;40,4527;1
-10,7248;16,9147;13,0123;11,4216;-24,1016;-41,6641;24,6311;-23,3117;0,6294;-43,5476;23,9824;-10,3178;28,9095;4,0466;-8,6122;-4,2730;-4,7375;-22,0829;32,5202;21,0278;7,4501;23,7153;-1,1738;-9,2091;17,6703;11,5452;8,4281;20,0853;-13,6056;-14,2134;0
12,9554;39;-23,238;-146,968;-327,647;-548,727;-783,873;-1001;-1167,44;-1255,4;-1246,67;-1135,98;-932,137;-657;-342,262;-24,6732;259,544;480,14;617,244;664;627,015;524,579;382,975;231,568;97,5095;1;-48,0713;-51,5405;-22,2005;18,9965;1
-4,1366;5,9374;0,1605;-3,1188;-6,1955;21,4643;-21,7442;25,6102;-26,0244;21,7090;-52,2926;-17,0026;-4,3723;-32,9573;-0,4993;7,6104;14,1299;22,1152;6,7586;23,1390;0,7011;23,7066;10,1529;23,0184;-8,3692;7,4863;9,0006;29,8669;2,1217;-37,6466;0
-18,9614;4,0266;-11,6723;-28,1436;15,0270;-7,9354;-0,2262;9,7049;48,1337;-37,8316;3,9843;-51,7963;13,1225;-20,7138;23,3801;5,9418;3,7176;-16,9390;-25,4279;31,8897;-19,9471;10,2834;16,7916;17,0291;3,6031;-7,4911;-0,8325;-25,4126;-22,7271;35,3630;0
-39,1495;-16;-53,1294;-152,5;-313,648;-523,154;-756,334;-981;-1162,67;-1270,36;-1281,87;-1187,84;-993,653;-719;-395,062;-59,8459;247,605;493,134;652,548;715;684,137;576,836;419,782;244,5;81,7101;-44;-118,271;-139,134;-116,874;-71,6445;1
18,9363;4,3051;-5,2313;28,9151;-15,2486;17,7728;-30,8262;23,2325;9,7651;16,6438;-19,2494;1,8573;15,2388;31,3602;-6,3877;-0,7753;-3,9010;21,0202;1,8553;3,3251;-1,9268;13,8585;1,2042;6,7097;-3,3206;9,5833;0,6926;-8,9646;2,4110;5,5396;0
20,7372;0;-71,8396;-199,969;-379,685;-595,121;-821,315;-1028;-1184,44;-1264,54;-1251,3;-1139,91;-938,865;-669;-360,473;-48,2795;232,997;454,318;596,355;652;626,837;537,51;408,305;266,569;137,758;41;-14,0821;-28,7185;-14,3119;10,1434;1
44;-6,29313;-120,516;-296,817;-520,344;-765,123;-998;-1183,97;-1292,01;-1300,36;-1200,48;-998,778;-716;-384,27;-42,2563;270,697;520,504;683,358;749;721,71;618,883;467,471;298,916;143,488;25;-43,1742;-60,1039;-36,9861;5,40746;41,0547;1
14,0421;14;-57,7828;-187,075;-368,944;-587,103;-816,062;-1025;-1182,71;-1262,8;-1248,17;-1134,16;-929,65;-656;-343,963;-29,0971;253,578;474,789;615,215;668;639,176;545,957;413,233;268,875;138,706;42;-11,7159;-23,9887;-6,70079;20,5971;1
26,5306;25,1883;-15,0859;15,0284;-2,0207;21,9225;-25,1535;0,3209;24,2910;-44,6888;28,7625;-13,0989;-16,2480;-11,6407;-18,1273;-17,7600;33,3175;1,9356;17,8999;-16,8098;0,2704;-30,8092;-15,7062;-11,7351;-26,0701;-10,5257;31,3518;38,4238;20,1550;32,5169;0
33;-21,5048;-136,546;-309,695;-526,206;-760,904;-982;-1156,21;-1254,27;-1256;-1153,89;-954,761;-679;-357,703;-27,9944;272,578;511,686;666,955;729;702,287;603,695;459,066;298,346;150,197;37;-28,8739;-46,886;-27,95;8,06854;36,512;1
-5,0130;-12,4476;-21,7560;8,1794;10,3389;26,5338;18,3855;3,1874;38,5807;-0,6470;18,3408;0,0138;35,8621;-12,1551;-7,3387;-7,6212;-2,8464;27,5710;3,6936;22,1666;-1,1772;-23,9114;-3,2150;20,3765;8,8329;20,4052;14,7277;8,3974;6,2652;33,7590;0
-27,3402;-24;-63,3161;-163,045;-322,022;-526,449;-751,676;-966;-1135,83;-1231,34;-1231,65;-1128,64;-928,661;-652;-329,953;-0,150994;299,157;534,901;684,087;737;698,18;585,038;424,377;247,445;84,3752;-41;-115,081;-136,501;-115,857;-73,2589;1
-4,6989;-5,2517;-4,4002;7,6241;7,3888;-24,9587;5,4621;-46,0759;-10,1122;-6,2353;-25,2295;20,1154;-11,2805;15,3665;-4,0671;12,6609;-31,4767;8,9015;1,4697;-28,6497;15,0247;-33,3004;-11,9496;32,7496;41,8305;-6,7351;46,5614;18,8046;3,5357;-8,1285;0
-17,6703;-34;-91,7284;-204,068;-368,539;-571,385;-789,313;-993;-1151,8;-1238,85;-1235,69;-1135,56;-944,982;-683;-378,565;-66,2146;219,1;447,227;597,189;660;639,483;550,965;418,11;268,468;128,503;19;-48,3871;-72,8274;-63,9861;-39,7452;1
-19,4811;-9,7765;-32,1991;8,8989;-17,2095;4,1950;15,5150;40,9137;-20,1099;42,2635;-3,1912;20,8220;26,8980;7,8746;-27,6667;5,3215;-40,3069;-1,1083;26,9786;18,9139;36,9049;11,2865;5,3074;-15,4639;2,5481;39,4120;-14,9465;9,8366;21,0449;-4,9843;0
31,2901;-1;-63,0634;-183,58;-359,5;-575,946;-808,113;-1025;-1194,38;-1288,12;-1287,02;-1184,26;-986,874;-715;-399,027;-75,0539;220,536;456,513;611,328;676;654,888;564,263;428,938;277,58;137,526;30;-33,4234;-52,5131;-37,9533;-8,88445;1
-26,3438;45;-1,34841;-113,481;-289,27;-513,366;-759,19;-993;-1179,34;-1286,96;-1294,16;-1192,7;-989,523;-706;-374,861;-35,2336;273,324;516,831;671,907;729;693,283;583,103;426,271;254,881;99,5309;-16;-78,734;-88,431;-57,1664;-6,64271;1
-27;-65,2076;-165,819;-328,839;-541,126;-778,003;-1007;-1193,1;-1304,59;-1318,52;-1224,86;-1028,5;-749;-417,734;-73,2737;244,488;500,374;669,137;739;712,927;607,455;449,312;270,419;102,173;-30;-110,886;-137,774;-120,438;-78,8114;-38,8034;1
-39,4166;41;0,0801288;-104,161;-270,99;-486,819;-726,889;-959;-1148,67;-1264,87;-1285,27;-1200,24;-1014,77;-748;-430,535;-99,7806;205,739;452,23;615,638;685;663,58;567,642;423,085;260,561;109,926;-5;-70,4505;-84,8302;-58,5638;-11,7298;1
-24,5761;-41;-83,6688;-182,624;-336,931;-533,776;-750,079;-956;-1119,77;-1213,03;-1215,71;-1119,68;-930,522;-667;-358,453;-40,4238;250,708;483,203;634,636;695;667,725;568,481;421,991;257,424;103,184;-18;-92,8292;-119,403;-107,063;-74,1698;1
27,3899;34;-8,13128;-112,335;-277,818;-491,119;-727,774;-956;-1141,8;-1254,58;-1272,42;-1185,91;-1000,08;-734;-417,982;-89,0809;214,564;459,507;621,939;691;669,901;574,707;431,016;269,135;118,599;3;-63,9909;-80,7067;-57,3415;-13,6156;1
-9,43461;10;-48,752;-168,828;-346,639;-566,326;-801,857;-1021;-1190,53;-1281,76;-1275,5;-1165,49;-959,811;-680;-357,894;-30,8737;263,808;494,62;640,36;693;658,326;554,286;407,363;247,628;103,333;-4;-63,1507;-74,8199;-51,0307;-12,436;1
10;-46,7379;-162,657;-335,664;-551,468;-785,374;-1006;-1180,31;-1279,08;-1281,97;-1181,1;-982,808;-707;-384,349;-51,7324;253,317;498,226;660,136;729;708,535;614,9;473,346;313,457;163,813;47;-24,1426;-48,4261;-36,0307;-6,11644;17,2326;1
25,0333;-19;-68,7397;-178,89;-347,717;-561,043;-794,042;-1015;-1190,43;-1290,66;-1294,92;-1195,09;-997,434;-722;-399,751;-67,9566;235,45;477,58;635,423;699;672,331;572,086;424,174;258,89;105,468;-13;-83,4081;-104,58;-86,9913;-50,3407;1
-3,9132;-2;-51,4942;-163,777;-336,517;-554,583;-792,016;-1016;-1192,18;-1290,42;-1289,98;-1183,27;-977,522;-694;-364,963;-28,8167;275,719;515,455;667,624;723;686,743;576,869;420,616;249,377;93,0799;-25;-92,103;-107,855;-83,8412;-40,9791;1
11,1835;18,5391;21,5284;12,0678;22,6814;5,0430;2,7999;5,4339;22,1950;1,7761;8,0910;34,1128;4,1435;1,9617;42,3267;-9,8961;13,0294;-4,9490;32,5717;-0,9061;-19,5542;-15,5244;24,6385;-16,3509;18,9785;-6,8784;-51,3369;-10,9358;-36,9584;-9,7650;0
-15,6128;-3,7032;-2,6476;19,4363;22,6311;-20,8348;11,0934;13,3411;6,1830;1,6727;1,2590;-5,0018;-2,1099;-17,9845;-39,8825;15,7032;0,7174;-36,0942;3,2068;0,0547;-33,5166;16,5694;-3,1556;-7,6651;-13,2439;-9,6625;0,4657;-9,3262;-29,5751;-26,7735;0
1,4257;4,5847;20,2021;-4,0642;-5,9193;24,0149;12,0813;21,2130;-38,0352;10,6752;-19,6392;0,9775;-4,6698;12,3328;-30,0815;39,5698;-16,8250;3,2679;18,6111;8,5035;0,6504;-17,9160;-6,1109;0,5947;6,5835;11,2032;-13,9601;-10,5706;-17,3206;9,7944;0
-14,5732;28;-28,9028;-150,193;-332,4;-559,203;-803,592;-1032;-1209,73;-1306,76;-1302,85;-1191,28;-980,252;-692;-359,562;-21,7967;282,519;520,536;670,153;723;685,125;575,282;421,155;254,193;103,962;-7;-66,9269;-76,536;-48,4195;-4,24436;1
20,9871;-21,2856;13,6850;-6,6113;-4,6024;-11,3375;-16,7176;25,0936;36,4961;15,5797;26,3322;-7,4463;-7,8922;-9,7815;30,8749;1,5045;25,3120;4,1101;-22,6304;-5,1615;-14,3888;5,9855;11,1226;-38,8388;-6,1161;19,1737;-4,8130;-2,1470;-9,8684;10,4809;0
20,9275;3,4658;21,0406;12,9762;-1,0149;44,7833;-3,4739;-13,7497;29,2302;19,5182;-12,8712;29,6337;-39,0839;-12,2730;18,5945;23,1370;-2,0820;-14,0577;2,2933;-7,8903;-6,1812;16,4555;29,8640;17,4605;16,6484;-8,2031;-16,1079;-20,0049;10,1220;-8,7549;0
-6,8387;-9,9943;-16,7893;5,8117;-6,9332;-35,6930;32,2234;30,2983;-2,6144;-16,8086;-2,6699;33,5572;-2,5134;15,1660;3,5126;13,5625;-0,7649;-5,5635;-3,6421;28,9364;7,7427;-2,8970;-5,5111;6,2819;-28,7877;20,8503;-17,0910;-12,2719;-2,0425;-13,3681;0
-6,25751;31;-25,9364;-146,504;-327,667;-553,685;-798,149;-1028;-1208,84;-1310,63;-1312,88;-1208,24;-1004,16;-722;-393,976;-58,3154;246,555;487,792;642,945;703;673,155;571,245;424,099;262,504;115,643;6;-54,406;-65,7919;-40,1087;1,63372;1
1,20572;17;-17,6522;-115,825;-276,968;-487,525;-722,65;-950;-1134,96;-1246,44;-1262,18;-1172,76;-983,497;-714;-395,319;-65,2753;237,328;478,616;634,694;695;663,413;556,956;402,349;231,025;73,4869;-46;-113,478;-127,416;-98,5297;-47,3592;1
23,4705;13,0731;26,3968;12,1068;13,4789;-21,7043;-30,7968;10,3858;-50,9295;11,8907;-10,2627;24,0476;-8,8372;-34,0199;-17,4475;-31,7041;-26,6605;-17,4153;5,0348;9,2622;14,7120;-29,5180;-19,2034;-40,6784;-33,7701;-32,6415;5,7353;2,0517;10,9159;-20,4411;0
5,65986;5;-47,7754;-161,713;-334,867;-552,824;-790,515;-1016;-1195,59;-1299,44;-1306,66;-1209,05;-1012,82;-738;-415,554;-82,7762;222,361;466,92;627,821;695;672,366;576,451;432,999;272,113;122,821;8;-59,4464;-78,5196;-59,8307;-23,1578;1
4,0545;-9,9331;0,9532;-15,2621;-26,2208;-5,7608;6,9644;-9,4807;-4,5057;11,3908;-0,3206;12,3288;-9,0723;-41,5465;0,5597;0,5831;-10,0686;17,2332;33,7868;19,4632;-17,4399;14,5594;15,8586;-46,5627;16,9999;-34,0992;12,1594;14,7398;11,8650;-26,0779;0
-35,7895;-3,0533;23,0711;-8,6258;-16,9358;-5,5320;4,9445;2,1876;-43,6755;-6,6547;24,0584;0,2687;-9,3080;30,1122;-9,6844;-7,5967;10,5445;8,4402;-17,4385;10,4255;-0,0491;8,4137;-20,8837;-30,1680;-3,5656;29,0712;-14,7077;-14,3254;-5,7354;17,1820;0
17,3053;-1,9340;-14,9454;7,8094;4,0646;-20,0191;-28,9995;39,1261;2,5446;0,5996;-8,7032;-2,0898;-0,6122;-2,8844;13,3928;40,7830;8,2222;-10,0176;-19,6351;13,1679;-6,5628;28,1163;8,4433;11,9886;21,0281;-23,5885;2,2376;13,1549;-6,6987;20,6390;0
-14,4410;-10,1213;18,2618;-56,9376;-16,2068;7,8912;-2,0505;-11,4296;-8,0432;9,5389;-30,9105;-28,0673;15,5310;16,1737;1,7890;-5,7218;3,2744;-9,1255;-2,3012;-3,1931;10,4476;-2,2086;4,2409;6,7565;14,4533;29,9747;-2,6773;0,7575;-11,8443;-3,0903;0
36,5965;-5,7356;-26,4690;25,1241;-4,7152;10,0311;-11,5107;24,3658;-10,8976;-0,4956;-0,5394;0,7881;-23,8262;9,0558;-2,6868;-2,4001;16,7549;-13,4235;-22,3346;-1,7123;3,1510;-8,2793;-1,9450;15,5901;-5,0838;27,9285;-8,4520;-32,8021;14,1818;5,8328;0
-2,8103;-5,5220;0,9440;-25,2880;5,1558;14,4700;-14,7234;-9,2498;-3,3967;-20,2190;5,7041;0,2337;27,3856;-6,8920;-1,3228;-4,6051;24,4215;-4,6689;19,7888;-22,5625;-5,4375;-28,9932;-6,8360;2,7945;-3,2012;-9,0994;43,1338;-15,1482;31,9857;13,4686;0
36,1155;-31;-96,1149;-217,072;-390,777;-602,723;-828,818;-1039;-1202,05;-1290,74;-1286,55;-1182,94;-986,861;-718;-406;-86,0767;206,253;440,449;595,352;662;644,396;558,139;427,176;279,272;140,977;33;-33,2353;-57,2486;-49,106;-27,0585;1
7,77294;13;-35,9164;-147,704;-320,051;-537,981;-775,798;-1001;-1179,53;-1281,43;-1286,03;-1185,59;-987;-711;-389,225;-59,4187;240,308;477,237;628,868;686;653,579;549,194;399,516;235,304;85,8759;-26;-87,91;-99,6374;-72,7415;-27,9656;1
8,78516;-37;-95,0668;-205,992;-368,08;-568,541;-785,036;-989;-1150,2;-1241,72;-1244,62;-1151,29;-967,112;-710;-407,893;-94,6589;194,962;430,514;590,238;664;654,282;575,087;448,979;302,792;162,773;50;-23,126;-54,7143;-53,2418;-35,4779;1
-3,1097;35,4875;58,2669;1,6375;0,4953;-12,1962;15,5663;26,3146;-42,7034;-10,5015;12,7676;-20,0371;2,9427;-22,5480;14,1073;30,7051;29,9111;1,5542;28,2260;18,3173;-25,4279;-1,2885;-9,4966;-21,9673;-12,9140;8,1154;-2,6049;32,9937;28,3856;-10,5143;0
46,67;-16;-63,8736;-170,566;-333,937;-539,878;-764,134;-976;-1143,28;-1237,65;-1239,54;-1141,68;-950,59;-686;-377,953;-62,322;224,633;451,74;597,493;653;622,802;523,475;380,264;222,366;77,6891;-32;-94,6991;-109,94;-88,4163;-49,5525;1
-10,1135;0,4746;-18,2773;3,4753;37,2173;27,8704;2,4083;-6,4013;-7,4777;-18,0327;-6,3698;3,3009;15,9165;-23,7814;2,6646;-14,5835;39,1884;24,0601;-1,8143;31,3741;27,8282;24,7924;10,6647;18,9716;28,5460;-11,7564;-21,4769;-17,5917;-1,1907;-7,6998;0
20,4924;-33,4313;-14,3290;-17,3097;20,5719;-15,5061;11,9640;34,1560;9,9687;31,1321;-9,4392;-22,6815;7,9306;-0,9330;-1,0811;-30,3238;-26,4146;-0,0069;-25,7412;35,9106;-9,7729;-3,9841;37,6770;5,0194;-13,8267;-15,4396;-2,6519;-19,1883;34,6776;1,1920;0
-5,9442;15,5724;-20,3147;19,4368;-26,7798;5,9092;0,4298;-20,1079;1,4398;8,9762;8,8293;61,7750;-15,2555;-11,2969;27,6783;-7,1808;13,1000;31,3184;-8,7029;-18,8825;-17,1541;3,0255;24,4743;5,2195;29,9327;-6,6646;-7,3178;24,6076;7,4860;-6,1192;0
17,3089;-20,0283;7,5755;-18,5476;6,3898;-31,5042;-48,2347;10,8640;8,0370;-42,9026;-8,6777;-34,3726;-13,2443;-0,9071;-14,5725;26,3669;22,3974;-6,6816;14,9649;21,3048;1,5940;-3,5176;-33,9506;3,6509;30,1612;21,5158;-6,8142;-34,1549;-2,2550;-8,0318;0
-33,5503;-10,2751;16,3176;10,7414;0,1923;-32,0221;16,8083;4,3905;-10,7212;-34,8904;-16,2039;-9,8496;-47,4988;-3,1042;-5,9279;0,8214;6,9428;2,2639;-16,7297;-61,0442;-12,9985;16,4878;26,9919;-23,4925;-12,7252;-30,0116;-14,5295;26,4755;25,0339;35,9224;0
-27,6913;14;-42,7302;-160,903;-337,255;-556,047;-791,138;-1010;-1178,98;-1268,94;-1260,3;-1146,58;-935,886;-650;-321,271;12,2467;312,546;547,382;694,984;747;709,19;599,783;445,816;278,103;125,726;11;-54,2078;-70,1815;-48,8025;-10,8551;1
-17,4526;-5,0171;17,1650;-24,0310;11,0537;10,4450;27,2855;-18,9823;0,3314;5,1129;7,3508;2,2432;-30,1126;-21,1773;25,1432;-12,2847;-15,7170;-2,4308;-9,8628;0,6751;-10,0580;-8,2677;29,8978;17,6654;-8,7715;0,6355;-29,4244;-29,6630;-5,2917;11,1083;0
2,86922;-5;-45,4973;-147,247;-309,109;-517,308;-747,191;-967;-1143,01;-1245,17;-1252,28;-1155,84;-961,797;-690;-371,381;-43,2925;256,169;493,938;646,879;705;672,463;566,243;412,694;242,647;85,8898;-34;-103,578;-121,538;-98,4714;-54,4346;1
